Trial,Angular Diameter,Alpha Value,Chi-Squared Value
0,1.7500000000000004,0.37,4.291801064385482
0,1.7500000000000004,0.38,4.111129978909559
0,1.7500000000000004,0.39,3.9571422176235886
0,1.7600000000000002,0.0,13.92965268427813
0,1.7600000000000002,0.01,13.694528237343032
0,1.7600000000000002,0.02,14.871602359387902
0,1.7600000000000002,0.03,17.79653189800059
0,1.7600000000000002,0.04,23.76753831646465
0,1.7600000000000002,0.05,36.69812135250164
0,1.7600000000000002,0.06,71.30496513155792
0,1.7600000000000002,0.07,223.80652607458998
0,1.7600000000000002,0.08,6558.168910952861
0,1.7600000000000002,0.09,551.6187896876144
0,1.7600000000000002,0.1,110.8595786074964
0,1.7600000000000002,0.11,49.86085309291368
0,1.7600000000000002,0.12,31.064635481415607
0,1.7600000000000002,0.13,23.57691347982855
0,1.7600000000000002,0.14,20.68667498876275
0,1.7600000000000002,0.15,20.46180575246416
0,1.7600000000000002,0.16,22.557581660331042
0,1.7600000000000002,0.17,27.69455990639815
0,1.7600000000000002,0.18,38.32323430696565
0,1.7600000000000002,0.19,61.845261344418546
0,1.7600000000000002,0.2,126.88305523573085
0,1.7600000000000002,0.21,434.00965391176544
0,1.7600000000000002,0.22,26453.33376119059
0,1.7600000000000002,0.23,782.6281946803854
0,1.7600000000000002,0.24,169.13551238273334
0,1.7600000000000002,0.25,73.41175491673548
0,1.7600000000000002,0.26,41.731243553050774
0,1.7600000000000002,0.27,27.444401481549967
0,1.7600000000000002,0.28,19.78588211342516
0,1.7600000000000002,0.29,15.198060127884903
0,1.7600000000000002,0.3,12.228041160643727
0,1.7600000000000002,0.31,10.192131600037337
0,1.7600000000000002,0.32,8.733963379013076
0,1.7600000000000002,0.33,7.652802885422558
0,1.7600000000000002,0.34,6.828471068275516
0,1.7600000000000002,0.35000000000000003,6.185381544175031
0,1.7600000000000002,0.36,5.674019588827627
0,1.7600000000000002,0.37,5.260820940408415
0,1.7600000000000002,0.38,4.9223606105372335
0,1.7600000000000002,0.39,4.641873603709096
0,1.7700000000000002,0.0,42.63404309662271
0,1.7700000000000002,0.01,23.542190615131343
0,1.7700000000000002,0.02,16.921267427831832
0,1.7700000000000002,0.03,14.364430286093704
0,1.7700000000000002,0.04,13.774088282195953
0,1.7700000000000002,0.05,14.611070292562157
0,1.7700000000000002,0.06,17.047634641014657
0,1.7700000000000002,0.07,22.06092130209982
0,1.7700000000000002,0.08,32.54512657409715
0,1.7700000000000002,0.09,58.424587839536215
0,1.7700000000000002,0.1,152.0607776260631
0,1.7700000000000002,0.11,1281.6268110907697
0,1.7700000000000002,0.12,1435.8607257831964
0,1.7700000000000002,0.13,159.66442791289748
0,1.7700000000000002,0.14,61.77319111036895
0,1.7700000000000002,0.15,35.61228047813536
0,1.7700000000000002,0.16,25.630365646153233
0,1.7700000000000002,0.17,21.55306068921404
0,1.7700000000000002,0.18,20.531514860129228
0,1.7700000000000002,0.19,21.82651680335018
0,1.7700000000000002,0.2,25.78184226451595
0,1.7700000000000002,0.21,34.068281521796614
0,1.7700000000000002,0.22,51.57771479177314
0,1.7700000000000002,0.23,94.97767533434056
0,1.7700000000000002,0.24,251.1293702643315
0,1.7700000000000002,0.25,2046.9007728343045
0,1.7700000000000002,0.26,2686.892703432185
0,1.7700000000000002,0.27,275.6064144439251
0,1.7700000000000002,0.28,99.80242676326759
0,1.7700000000000002,0.29,52.18479366006756
0,1.7700000000000002,0.3,32.68306408785325
0,1.7700000000000002,0.31,22.81075789401806
0,1.7700000000000002,0.32,17.117696764893306
0,1.7700000000000002,0.33,13.530924689705168
0,1.7700000000000002,0.34,11.12169424513958
0,1.7700000000000002,0.35000000000000003,9.42307780702318
0,1.7700000000000002,0.36,8.179271271703056
0,1.7700000000000002,0.37,7.24046851301391
0,1.7700000000000002,0.38,6.514129137640553
0,1.7700000000000002,0.39,5.940532369130892
0,1.7800000000000002,0.0,163.45829462079496
0,1.7800000000000002,0.01,72847.47547928203
0,1.7800000000000002,0.02,196.940057343918
0,1.7800000000000002,0.03,51.67722411383096
0,1.7800000000000002,0.04,26.41118391504186
0,1.7800000000000002,0.05,18.142362145849617
0,1.7800000000000002,0.06,14.913783079638314
0,1.7800000000000002,0.07,13.93446379475312
0,1.7800000000000002,0.08,14.43540516563072
0,1.7800000000000002,0.09,16.43286103024138
0,1.7800000000000002,0.1,20.64757802400244
0,1.7800000000000002,0.11,29.24248349760271
0,1.7800000000000002,0.12,49.10787081761723
0,1.7800000000000002,0.13,111.04431358846493
0,1.7800000000000002,0.14,535.4701196501821
0,1.7800000000000002,0.15,9458.444868343844
0,1.7800000000000002,0.16,251.30782632972532
0,1.7800000000000002,0.17,79.33323853839889
0,1.7800000000000002,0.18,41.728330928097144
0,1.7800000000000002,0.19,28.31978177774197
0,1.7800000000000002,0.2,22.763651353540723
0,1.7800000000000002,0.21,20.858767374340225
0,1.7800000000000002,0.22,21.38095989324613
0,1.7800000000000002,0.23,24.329446935227356
0,1.7800000000000002,0.24,30.80796082185993
0,1.7800000000000002,0.25,44.121132787766115
0,1.7800000000000002,0.26,74.53034734246296
0,1.7800000000000002,0.27,165.44594175718677
0,1.7800000000000002,0.28,702.4418059267025
0,1.7800000000000002,0.29,107788.31610648593
0,1.7800000000000002,0.3,524.1200883699705
0,1.7800000000000002,0.31,143.4599672990769
0,1.7800000000000002,0.32,67.21053465828756
0,1.7800000000000002,0.33,39.656828247582105
0,1.7800000000000002,0.34,26.647666699070236
0,1.7800000000000002,0.35000000000000003,19.473475920836375
0,1.7800000000000002,0.36,15.092052208299313
0,1.7800000000000002,0.37,12.215697620255318
0,1.7800000000000002,0.38,10.222968238657801
0,1.7800000000000002,0.39,8.783791446917164
0,1.7900000000000003,0.0,113.42408506157184
0,1.7900000000000003,0.01,36.350789065264586
0,1.7900000000000003,0.02,45.09512428809435
0,1.7900000000000003,0.03,120.18540730802923
0,1.7900000000000003,0.04,2789.211492879065
0,1.7900000000000003,0.05,323.3720304794817
0,1.7900000000000003,0.06,64.44735860815251
0,1.7900000000000003,0.07,30.07096473144844
0,1.7900000000000003,0.08,19.6422792401722
0,1.7900000000000003,0.09,15.597927099104666
0,1.7900000000000003,0.1,14.182797504405125
0,1.7900000000000003,0.11,14.34324266712417
0,1.7900000000000003,0.12,15.937761445502089
0,1.7900000000000003,0.13,19.475494778193003
0,1.7900000000000003,0.14,26.582320049646896
0,1.7900000000000003,0.15,42.15681026523107
0,1.7900000000000003,0.16,85.39087272054651
0,1.7900000000000003,0.17,295.84267397602474
0,1.7900000000000003,0.18,31135.185597037507
0,1.7900000000000003,0.19,454.61409239114295
0,1.7900000000000003,0.2,106.61200182624901
0,1.7900000000000003,0.21,50.14150618772309
0,1.7900000000000003,0.22,31.854493818619954
0,1.7900000000000003,0.23,24.392806763963055
0,1.7900000000000003,0.24,21.465506684431492
0,1.7900000000000003,0.25,21.205530420902196
0,1.7900000000000003,0.26,23.261983844942986
0,1.7900000000000003,0.27,28.299483529876543
0,1.7900000000000003,0.28,38.572210276144084
0,1.7900000000000003,0.29,60.66860179179621
0,1.7900000000000003,0.3,118.4788664518863
0,1.7900000000000003,0.31,356.2526396711251
0,1.7900000000000003,0.32,5967.059776046807
0,1.7900000000000003,0.33,1344.7506659133446
0,1.7900000000000003,0.34,223.2449307835623
0,1.7900000000000003,0.35000000000000003,89.86927696060981
0,1.7900000000000003,0.36,49.20824367622915
0,1.7900000000000003,0.37,31.607423847833246
0,1.7900000000000003,0.38,22.40364613861908
0,1.7900000000000003,0.39,16.981461103107506
0,1.8,0.0,16.365944357148507
0,1.8,0.01,27.776220238414858
0,1.8,0.02,159.37874587205582
0,1.8,0.03,205.07873305254998
0,1.8,0.04,39.1970611589056
0,1.8,0.05,41.35235621535342
0,1.8,0.06,93.1384982733512
0,1.8,0.07,866.2824973572909
0,1.8,0.08,630.6498400721164
0,1.8,0.09,83.27515511783434
0,1.8,0.1,34.82357829627426
0,1.8,0.11,21.49700957341416
0,1.8,0.12,16.443205126288866
0,1.8,0.13,14.52888993164327
0,1.8,0.14,14.335280999747484
0,1.8,0.15,15.551704603853805
0,1.8,0.16,18.505462187441406
0,1.8,0.17,24.418444065132658
0,1.8,0.18,36.840363557137934
0,1.8,0.19,68.27493834321315
0,1.8,0.2,189.41965596071114
0,1.8,0.21,2186.333694865933
0,1.8,0.22,1061.2713635688533
0,1.8,0.23,152.12364141397768
0,1.8,0.24,62.06566849919098
0,1.8,0.25,36.547106930833415
0,1.8,0.26,26.547409321782258
0,1.8,0.27,22.38864632469492
0,1.8,0.28,21.297946905056303
0,1.8,0.29,22.529167269979457
0,1.8,0.3,26.37859853033077
0,1.8,0.31,34.371843053491205
0,1.8,0.32,50.87129857129387
0,1.8,0.33,89.97303132636121
0,1.8,0.34,217.52480170685106
0,1.8,0.35000000000000003,1219.5927319019813
0,1.8,0.36,8191.45307392358
0,1.8,0.37,392.8022997334525
0,1.8,0.38,126.26430310322795
0,1.8,0.39,62.75643992096882
0,1.8100000000000003,0.0,25.46601340180567
0,1.8100000000000003,0.01,16.664766068080425
0,1.8100000000000003,0.02,14.406395788512985
0,1.8100000000000003,0.03,15.876500584317567
0,1.8100000000000003,0.04,24.66633745720397
0,1.8100000000000003,0.05,96.39572245715787
0,1.8100000000000003,0.06,524.3041938262617
0,1.8100000000000003,0.07,44.37158103110902
0,1.8100000000000003,0.08,38.86509909439838
0,1.8100000000000003,0.09,75.23548430684797
0,1.8100000000000003,0.1,420.8653194688422
0,1.8100000000000003,0.11,1741.3168211828909
0,1.8100000000000003,0.12,112.6397803221513
0,1.8100000000000003,0.13,41.13112877565619
0,1.8100000000000003,0.14,23.811478602936475
0,1.8100000000000003,0.15,17.48420627864294
0,1.8100000000000003,0.16,14.985831177742748
0,1.8100000000000003,0.17,14.414366593475767
0,1.8100000000000003,0.18,15.267285154897506
0,1.8100000000000003,0.19,17.70780553930356
0,1.8100000000000003,0.2,22.64585657100193
0,1.8100000000000003,0.21,32.691969180605255
0,1.8100000000000003,0.22,56.28688101142854
0,1.8100000000000003,0.23,132.93917361897502
0,1.8100000000000003,0.24,737.9727995248137
0,1.8100000000000003,0.25,4718.316571219074
0,1.8100000000000003,0.26,236.1917466081238
0,1.8100000000000003,0.27,79.6419497630643
0,1.8100000000000003,0.28,42.87862124684388
0,1.8100000000000003,0.29,29.381941984126016
0,1.8100000000000003,0.3,23.68420051885816
0,1.8100000000000003,0.31,21.668881615740432
0,1.8100000000000003,0.32,22.09998639752868
0,1.8100000000000003,0.33,24.933057698269476
0,1.8100000000000003,0.34,31.16031755620059
0,1.8100000000000003,0.35000000000000003,43.72781288541231
0,1.8100000000000003,0.36,71.39823146892724
0,1.8100000000000003,0.37,148.20982137625117
0,1.8100000000000003,0.38,517.1667002695517
0,1.8100000000000003,0.39,41032.757589905494
0,1.8200000000000005,0.0,219.4526453102765
0,1.8200000000000005,0.01,1537.8679432515491
0,1.8200000000000005,0.02,76.04173688204735
0,1.8200000000000005,0.03,28.22848287589076
0,1.8200000000000005,0.04,17.605424600880063
0,1.8200000000000005,0.05,14.674432251631666
0,1.8200000000000005,0.06,15.52196945872981
0,1.8200000000000005,0.07,22.345497106244395
0,1.8200000000000005,0.08,66.38374683865534
0,1.8200000000000005,0.09,3782.436720228936
0,1.8200000000000005,0.1,53.465563619086566
0,1.8200000000000005,0.11,37.51748682237075
0,1.8200000000000005,0.12,62.91351366947313
0,1.8200000000000005,0.13,250.74568052837273
0,1.8200000000000005,0.14,15178.342970368409
0,1.8200000000000005,0.15,162.0636615726455
0,1.8200000000000005,0.16,49.72909004945182
0,1.8200000000000005,0.17,26.733668419489184
0,1.8200000000000005,0.18,18.76682704422541
0,1.8200000000000005,0.19,15.570888224128144
0,1.8200000000000005,0.2,14.585699131208882
0,1.8200000000000005,0.21,15.079938553201078
0,1.8200000000000005,0.22,17.060121410682967
0,1.8200000000000005,0.23,21.187843104477228
0,1.8200000000000005,0.24,29.402652507260115
0,1.8200000000000005,0.25,47.56848823637921
0,1.8200000000000005,0.26,99.36569487058902
0,1.8200000000000005,0.27,371.4824640843076
0,1.8200000000000005,0.28,488198.43795130495
0,1.8200000000000005,0.29,417.743929272915
0,1.8200000000000005,0.3,106.93264318587406
0,1.8200000000000005,0.31,51.61740029292114
0,1.8200000000000005,0.32,33.1231473157988
0,1.8200000000000005,0.33,25.433990449533034
0,1.8200000000000005,0.34,22.34315125088608
0,1.8200000000000005,0.35000000000000003,21.959353830249267
0,1.8200000000000005,0.36,23.88658984266421
0,1.8200000000000005,0.37,28.69935546212902
0,1.8200000000000005,0.38,38.39969957342799
0,1.8200000000000005,0.39,58.652606227513736
0,1.8300000000000003,0.0,27.719419626388326
0,1.8300000000000003,0.01,24.076939948633253
0,1.8300000000000003,0.02,40.666066310706604
0,1.8300000000000003,0.03,163.59587432859541
0,1.8300000000000003,0.04,5846.180238354603
0,1.8300000000000003,0.05,95.45367174589781
0,1.8300000000000003,0.06,31.653459630003557
0,1.8300000000000003,0.07,18.73333696918471
0,1.8300000000000003,0.08,15.0365322215839
0,1.8300000000000003,0.09,15.288324686908453
0,1.8300000000000003,0.1,20.58727871840302
0,1.8300000000000003,0.11,49.76773134257731
0,1.8300000000000003,0.12,7533.508143156693
0,1.8300000000000003,0.13,69.9983984532968
0,1.8300000000000003,0.14,37.331659193035655
0,1.8300000000000003,0.15,54.23503851523701
0,1.8300000000000003,0.16,168.24088389884548
0,1.8300000000000003,0.17,17123.798857645
0,1.8300000000000003,0.18,254.82825091351083
0,1.8300000000000003,0.19,61.845379315693584
0,1.8300000000000003,0.2,30.477489214165928
0,1.8300000000000003,0.21,20.352776662353055
0,1.8300000000000003,0.22,16.30675351958658
0,1.8300000000000003,0.23,14.857177942502016
0,1.8300000000000003,0.24,14.987726456065689
0,1.8300000000000003,0.25,16.545701028412115
0,1.8300000000000003,0.26,19.987611921148602
0,1.8300000000000003,0.27,26.761414835382478
0,1.8300000000000003,0.28,41.03661522357655
0,1.8300000000000003,0.29,77.7775286407873
0,1.8300000000000003,0.3,225.76578194172322
0,1.8300000000000003,0.31,3381.4706507858727
0,1.8300000000000003,0.32,932.1357599839115
0,1.8300000000000003,0.33,152.41898380197728
0,1.8300000000000003,0.34,64.04932307013202
0,1.8300000000000003,0.35000000000000003,38.11165171665562
0,1.8300000000000003,0.36,27.75635963624278
0,1.8300000000000003,0.37,23.362461111611946
0,1.8300000000000003,0.38,22.106575090695618
0,1.8300000000000003,0.39,23.18909446244612
0,1.8400000000000003,0.0,24.32229919446126
0,1.8400000000000003,0.01,140.96452701863922
0,1.8400000000000003,0.02,197.3189543430815
0,1.8400000000000003,0.03,30.140006917626078
0,1.8400000000000003,0.04,23.859098534514807
0,1.8400000000000003,0.05,37.34657784184054
0,1.8400000000000003,0.06,127.04173555602156
0,1.8400000000000003,0.07,2945527.882409186
0,1.8400000000000003,0.08,124.21472743507667
0,1.8400000000000003,0.09,35.961387104489035
0,1.8400000000000003,0.1,20.090112344410578
0,1.8400000000000003,0.11,15.503472596701675
0,1.8400000000000003,0.12,15.166473554057905
0,1.8400000000000003,0.13,19.245028882278817
0,1.8400000000000003,0.14,39.61815752100683
0,1.8400000000000003,0.15,662.8040208223058
0,1.8400000000000003,0.16,102.94645950209855
0,1.8400000000000003,0.17,38.49753340216174
0,1.8400000000000003,0.18,48.09141061505893
0,1.8400000000000003,0.19,122.18273152853392
0,1.8400000000000003,0.2,1853.2532817776917
0,1.8400000000000003,0.21,461.04106425366274
0,1.8400000000000003,0.22,79.65493854185084
0,1.8400000000000003,0.23,35.361178618271055
0,1.8400000000000003,0.24,22.32635426190837
0,1.8400000000000003,0.25,17.2233164426721
0,1.8400000000000003,0.26,15.23992704544325
0,1.8400000000000003,0.27,14.991273728199772
0,1.8400000000000003,0.28,16.152436462726925
0,1.8400000000000003,0.29,19.002750407814787
0,1.8400000000000003,0.3,24.620431833568187
0,1.8400000000000003,0.31,36.02522263544996
0,1.8400000000000003,0.32,63.07380882144917
0,1.8400000000000003,0.33,153.26146446914993
0,1.8400000000000003,0.34,936.834441575068
0,1.8400000000000003,0.35000000000000003,3610.487924275965
0,1.8400000000000003,0.36,236.29478601377366
0,1.8400000000000003,0.37,82.4554614414603
0,1.8400000000000003,0.38,44.87508236841544
0,1.8400000000000003,0.39,30.823452013126115
0,1.85,0.0,20.479247084168446
0,1.85,0.01,14.483653207242842
0,1.85,0.02,14.625255563871232
0,1.85,0.03,22.839423501474773
0,1.85,0.04,104.71182075507905
0,1.85,0.05,329.7929993806379
0,1.85,0.06,33.36294942221648
0,1.85,0.07,23.838075629782743
0,1.85,0.08,34.596221693818194
0,1.85,0.09,101.88754590497597
0,1.85,0.1,7008.160473528338
0,1.85,0.11,169.4262629260733
0,1.85,0.12,41.473095220757074
0,1.85,0.13,21.730462143256528
0,1.85,0.14,16.089534470882274
0,1.85,0.15,15.151448699394107
0,1.85,0.16,18.221012205489846
0,1.85,0.17,32.97815740428358
0,1.85,0.18,236.54392178599056
0,1.85,0.19,181.0238839715297
0,1.85,0.2,41.46464181571603
0,1.85,0.21,43.83713625390132
0,1.85,0.22,94.00840778231857
0,1.85,0.23,672.6441982829364
0,1.85,0.24,1080.799789623571
0,1.85,0.25,107.31028580815529
0,1.85,0.26,41.874535204465545
0,1.85,0.27,24.804899690365044
0,1.85,0.28,18.360208701234797
0,1.85,0.29,15.74905745606824
0,1.85,0.3,15.093853279014981
0,1.85,0.31,15.872078815116387
0,1.85,0.32,18.201481001755027
0,1.85,0.33,22.873933107721115
0,1.85,0.34,32.106577167547904
0,1.85,0.35000000000000003,52.61106402946625
0,1.85,0.36,111.94839412599269
0,1.85,0.37,437.74535437025105
0,1.85,0.38,2175954.1822900567
0,1.85,0.39,416.87940936673454
0,1.8600000000000003,0.0,191.5071656412488
0,1.8600000000000003,0.01,810.0940340543391
0,1.8600000000000003,0.02,53.77227943594694
0,1.8600000000000003,0.03,21.627608903943965
0,1.8600000000000003,0.04,14.861735384393214
0,1.8600000000000003,0.05,14.56760336661175
0,1.8600000000000003,0.06,21.565158631226762
0,1.8600000000000003,0.07,81.26774239934538
0,1.8600000000000003,0.08,679.7944245814635
0,1.8600000000000003,0.09,37.721955569022924
0,1.8600000000000003,0.1,24.037433342815945
0,1.8600000000000003,0.11,32.32612137287108
0,1.8600000000000003,0.12,83.89427857624197
0,1.8600000000000003,0.13,1671.3273553339482
0,1.8600000000000003,0.14,246.47113665662633
0,1.8600000000000003,0.15,48.66999912617275
0,1.8600000000000003,0.16,23.727374621464747
0,1.8600000000000003,0.17,16.813407014451677
0,1.8600000000000003,0.18,15.241941225144243
0,1.8600000000000003,0.19,17.448773773740854
0,1.8600000000000003,0.2,28.413946783599318
0,1.8600000000000003,0.21,124.69214400470625
0,1.8600000000000003,0.22,441.617887861166
0,1.8600000000000003,0.23,47.16576576304957
0,1.8600000000000003,0.24,41.114622113956024
0,1.8600000000000003,0.25,75.6759081356692
0,1.8600000000000003,0.26,348.944743306901
0,1.8600000000000003,0.27,4917.262602649261
0,1.8600000000000003,0.28,153.56107480482385
0,1.8600000000000003,0.29,50.80262579445744
0,1.8600000000000003,0.3,27.955373794486565
0,1.8600000000000003,0.31,19.77052189605652
0,1.8600000000000003,0.32,16.404756898418423
0,1.8600000000000003,0.33,15.301629758020704
0,1.8600000000000003,0.34,15.69976552751419
0,1.8600000000000003,0.35000000000000003,17.56009936165218
0,1.8600000000000003,0.36,21.44495528373647
0,1.8600000000000003,0.37,28.99598438608136
0,1.8600000000000003,0.38,44.9075192748136
0,1.8600000000000003,0.39,86.1651907105053
0,1.8700000000000006,0.0,14.104636030983528
0,1.8700000000000006,0.01,17.488668719695887
0,1.8700000000000006,0.02,33.91351848156089
0,1.8700000000000006,0.03,165.09487075193636
0,1.8700000000000006,0.04,1277.5288179957852
0,1.8700000000000006,0.05,60.192220982237636
0,1.8700000000000006,0.06,22.948396420745816
0,1.8700000000000006,0.07,15.295322703433127
0,1.8700000000000006,0.08,14.549515914752032
0,1.8700000000000006,0.09,20.472785642068732
0,1.8700000000000006,0.1,65.29660962670391
0,1.8700000000000006,0.11,2227.2716558360275
0,1.8700000000000006,0.12,43.74944178809067
0,1.8700000000000006,0.13,24.49170500596389
0,1.8700000000000006,0.14,30.469359424773867
0,1.8700000000000006,0.15,70.62527386598805
0,1.8700000000000006,0.16,733.742141055745
0,1.8700000000000006,0.17,394.01256429675556
0,1.8700000000000006,0.18,58.30099145894573
0,1.8700000000000006,0.19,26.179849704555565
0,1.8700000000000006,0.2,17.699458752203977
0,1.8700000000000006,0.21,15.44011522711592
0,1.8700000000000006,0.22,16.88266184518159
0,1.8700000000000006,0.23,25.162375243314145
0,1.8700000000000006,0.24,79.53663623050244
0,1.8700000000000006,0.25,2678.4454754367503
0,1.8700000000000006,0.26,57.57759056163926
0,1.8700000000000006,0.27,39.775840142180144
0,1.8700000000000006,0.28,63.25603184146012
0,1.8700000000000006,0.29,215.9204016320853
0,1.8700000000000006,0.3,303710.16036856204
0,1.8700000000000006,0.31,239.52709564425663
0,1.8700000000000006,0.32,63.46738007559448
0,1.8700000000000006,0.33,32.02153627541045
0,1.8700000000000006,0.34,21.526344242871144
0,1.8700000000000006,0.35000000000000003,17.23384537100483
0,1.8700000000000006,0.36,15.624089886445029
0,1.8700000000000006,0.37,15.633767138889848
0,1.8700000000000006,0.38,17.061212280847545
0,1.8700000000000006,0.39,20.276798637556425
0,1.8800000000000003,0.0,585.3734348219821
0,1.8800000000000003,0.01,64.67822340296003
0,1.8800000000000003,0.02,18.575311781677826
0,1.8800000000000003,0.03,14.26411170112881
0,1.8800000000000003,0.04,17.34992947925872
0,1.8800000000000003,0.05,32.59474916295068
0,1.8800000000000003,0.06,143.14020909208563
0,1.8800000000000003,0.07,2360.8171171171293
0,1.8800000000000003,0.08,68.16595711174857
0,1.8800000000000003,0.09,24.47559177384331
0,1.8800000000000003,0.1,15.792763548460998
0,1.8800000000000003,0.11,14.573583039457896
0,1.8800000000000003,0.12,19.540044389232712
0,1.8800000000000003,0.13,53.96937490654101
0,1.8800000000000003,0.14,72302.36742827478
0,1.8800000000000003,0.15,52.337424689799214
0,1.8800000000000003,0.16,25.25084595650413
0,1.8800000000000003,0.17,28.97666556625238
0,1.8800000000000003,0.18,60.60118183038395
0,1.8800000000000003,0.19,411.9993044805183
0,1.8800000000000003,0.2,733.77756557
0,1.8800000000000003,0.21,71.5824784952294
0,1.8800000000000003,0.22,29.224744758604068
0,1.8800000000000003,0.23,18.779529127111264
0,1.8800000000000003,0.24,15.751669747081872
0,1.8800000000000003,0.25,16.49141582471561
0,1.8800000000000003,0.26,22.787516689275716
0,1.8800000000000003,0.27,56.8831388109493
0,1.8800000000000003,0.28,11290.360680502565
0,1.8800000000000003,0.29,77.30010659476254
0,1.8800000000000003,0.3,39.867158351040885
0,1.8800000000000003,0.31,54.66347059790001
0,1.8800000000000003,0.32,148.69928168929857
0,1.8800000000000003,0.33,3184.690436973087
0,1.8800000000000003,0.34,427.542642555396
0,1.8800000000000003,0.35000000000000003,82.23516542446785
0,1.8800000000000003,0.36,37.37021348464392
0,1.8800000000000003,0.37,23.72719680243519
0,1.8800000000000003,0.38,18.272011426708183
0,1.8800000000000003,0.39,16.074708688970652
0,1.8900000000000003,0.0,23.24391336915887
0,1.8900000000000003,0.01,17.831499947127174
0,1.8900000000000003,0.02,29.412271086242754
0,1.8900000000000003,0.03,484.14688353875727
0,1.8900000000000003,0.04,70.80978534786203
0,1.8900000000000003,0.05,19.24423331499596
0,1.8900000000000003,0.06,14.438512738201306
0,1.8900000000000003,0.07,17.209134475108183
0,1.8900000000000003,0.08,31.312794059035156
0,1.8900000000000003,0.09,124.82599688485853
0,1.8900000000000003,0.1,5951.314288025537
0,1.8900000000000003,0.11,78.23052350909083
0,1.8900000000000003,0.12,26.251968207121376
0,1.8900000000000003,0.13,16.363908508228366
0,1.8900000000000003,0.14,14.642736989567478
0,1.8900000000000003,0.15,18.748480599339864
0,1.8900000000000003,0.16,45.675539222147215
0,1.8900000000000003,0.17,5176.520759970389
0,1.8900000000000003,0.18,65.07364041508133
0,1.8900000000000003,0.19,26.3871432730892
0,1.8900000000000003,0.2,27.813589614588757
0,1.8900000000000003,0.21,52.883424322317374
0,1.8900000000000003,0.22,264.74748745712594
0,1.8900000000000003,0.23,1832.987117673769
0,1.8900000000000003,0.24,90.59725316400822
0,1.8900000000000003,0.25,33.05542928484035
0,1.8900000000000003,0.26,20.095483254136504
0,1.8900000000000003,0.27,16.186150876936438
0,1.8900000000000003,0.28,16.254167247403903
0,1.8900000000000003,0.29,21.026385264727942
0,1.8900000000000003,0.3,43.91807103662663
0,1.8900000000000003,0.31,705.9844053839739
0,1.8900000000000003,0.32,118.92790354427802
0,1.8900000000000003,0.33,41.67833552166102
0,1.8900000000000003,0.34,48.73528577289175
0,1.8900000000000003,0.35000000000000003,110.20296732168207
0,1.8900000000000003,0.36,898.3406168262886
0,1.8900000000000003,0.37,974.8034482120653
0,1.8900000000000003,0.38,111.68574459077648
0,1.8900000000000003,0.39,44.573638472517274
0,1.9000000000000001,0.0,105.88250684768647
0,1.9000000000000001,0.01,4729.43035766678
0,1.9000000000000001,0.02,66.16294575075865
0,1.9000000000000001,0.03,23.663245163916372
0,1.9000000000000001,0.04,18.02454389129195
0,1.9000000000000001,0.05,29.0568308376601
0,1.9000000000000001,0.06,399.22950921780483
0,1.9000000000000001,0.07,78.53249915614117
0,1.9000000000000001,0.08,20.007717477096236
0,1.9000000000000001,0.09,14.631310303882133
0,1.9000000000000001,0.1,17.070022930517965
0,1.9000000000000001,0.11,30.077098451923472
0,1.9000000000000001,0.12,109.48755483974394
0,1.9000000000000001,0.13,37826.30509520674
0,1.9000000000000001,0.14,91.17865511331908
0,1.9000000000000001,0.15,28.331983891374545
0,1.9000000000000001,0.16,17.020493865478155
0,1.9000000000000001,0.17,14.760377613900443
0,1.9000000000000001,0.18,18.082898476639677
0,1.9000000000000001,0.19,39.44522965512093
0,1.9000000000000001,0.2,1007.6040640705011
0,1.9000000000000001,0.21,85.01051693308537
0,1.9000000000000001,0.22,28.0062542274578
0,1.9000000000000001,0.23,26.958879740647706
0,1.9000000000000001,0.24,46.85487339667411
0,1.9000000000000001,0.25,185.39993154193044
0,1.9000000000000001,0.26,10518.633355376087
0,1.9000000000000001,0.27,119.15468616220569
0,1.9000000000000001,0.28,37.95211124471199
0,1.9000000000000001,0.29,21.70290872512915
0,1.9000000000000001,0.3,16.75754558909462
0,1.9000000000000001,0.31,16.15793770206276
0,1.9000000000000001,0.32,19.71350289093738
0,1.9000000000000001,0.33,35.81779507986203
0,1.9000000000000001,0.34,239.92750859297888
0,1.9000000000000001,0.35000000000000003,227.6691601970248
0,1.9000000000000001,0.36,45.89812954721794
0,1.9000000000000001,0.37,44.821193925216555
0,1.9000000000000001,0.38,86.28034827258274
0,1.9000000000000001,0.39,422.5316416995951
0,1.9100000000000004,0.0,10.440674645660804
0,1.9100000000000004,0.01,13.984544307291907
0,1.9100000000000004,0.02,26.71253618399016
0,1.9100000000000004,0.03,108.60202886599305
0,1.9100000000000004,0.04,4845.320116340782
0,1.9100000000000004,0.05,67.78329673374233
0,1.9100000000000004,0.06,24.144498197395876
0,1.9100000000000004,0.07,18.22161492508353
0,1.9100000000000004,0.08,28.632388072813853
0,1.9100000000000004,0.09,329.42063580565014
0,1.9100000000000004,0.1,88.38882607240218
0,1.9100000000000004,0.11,20.882694325560923
0,1.9100000000000004,0.12,14.846415783420325
0,1.9100000000000004,0.13,16.936225650526623
0,1.9100000000000004,0.14,28.894849696807963
0,1.9100000000000004,0.15,96.5868000179467
0,1.9100000000000004,0.16,122085.4774245607
0,1.9100000000000004,0.17,108.22023405034076
